timestamp,accX,accY,accZ,filteredAccY,phase,repCount,t_diff,energy
72.181,0.074147,-0.219399,0.049083,-0.07523,idle,2,0.01999999999999602,0.04615716006323878
72.201,0.269231,-0.436933,-0.070967,-0.14757,idle,2,0.01999999999999602,0.04850961489434426
72.221,0.090554,-0.195261,-0.056344,-0.157109,idle,2,0.020000000000010232,0.05109051035180199
72.241,-0.217158,0.150955,-0.019164,-0.095496,idle,2,0.01999999999999602,0.05204062476747761
72.261,-0.079982,0.097741,-0.092964,-0.056849,idle,2,0.01999999999999602,0.05235186308540162
72.28,-0.079714,0.252075,-0.138027,0.004936,idle,2,0.019000000000005457,0.05229479954299501
72.301,-0.228764,0.188008,-0.077674,0.041551,idle,2,0.021000000000000796,0.05235383074717116
72.32,-0.268243,0.015496,0.092076,0.03634,idle,2,0.018999999999991246,0.05238247684940832
72.34,-0.223952,-0.099164,0.109746,0.009239,idle,2,0.020000000000010232,0.052313043656492315
72.36,-0.247652,-0.089348,0.117622,-0.010479,idle,2,0.01999999999999602,0.05225046506513351
72.38,-0.216305,-0.087821,0.027979,-0.025947,idle,2,0.01999999999999602,0.052229297590203824
72.4,-0.157654,0.114182,-0.051876,0.002079,idle,2,0.020000000000010232,0.05206002216938327
72.42,-0.144251,0.148729,-0.142896,0.031409,idle,2,0.01999999999999602,0.051880509611504436
72.44,-0.096155,-0.172979,0.000864,-0.009469,idle,2,0.01999999999999602,0.05161776154421915
72.459,-0.088528,-0.319275,0.097451,-0.07143,idle,2,0.019000000000005457,0.051931165399672005
72.479,-0.10227,0.102669,0.067485,-0.03661,idle,2,0.01999999999999602,0.05177893542052344
72.499,-0.138036,0.472606,0.05125,0.065233,idle,2,0.01999999999999602,0.05162968482843905
72.519,-0.053709,0.202661,0.021508,0.092719,idle,2,0.020000000000010232,0.05170879008428759
72.539,0.045648,-0.109909,0.040462,0.052193,idle,2,0.01999999999999602,0.05122601073137473
72.559,0.038951,-0.006139,-0.019598,0.040527,idle,2,0.01999999999999602,0.050621962354633676
72.579,-0.005897,0.163517,-0.08075,0.065125,idle,2,0.01999999999999602,0.05013801597348648
72.6,-0.055852,0.425107,-0.065082,0.137121,idle,2,0.021000000000000796,0.05093070906519905
72.619,0.021175,0.203132,-0.11494,0.150323,idle,2,0.019000000000005457,0.05205589097737249
72.638,0.055768,-0.134001,-0.151912,0.093458,idle,2,0.019000000000005457,0.05208867286121656
72.658,0.007188,-0.00184,-0.158419,0.074399,idle,2,0.01999999999999602,0.051991679601842214
72.678,-0.047382,0.126277,-0.146285,0.084774,idle,2,0.01999999999999602,0.05211104588077165
72.698,-0.125099,0.050889,0.009007,0.077997,idle,2,0.01999999999999602,0.05226620997546603
72.717,-0.072502,-0.184494,0.064602,0.025499,idle,2,0.019000000000005457,0.052238459233294725
72.738,0.106551,-0.365138,-0.050606,-0.052628,idle,2,0.021000000000000796,0.05275457140532472
72.757,-0.022904,-0.100331,-0.113428,-0.062169,idle,2,0.019000000000005457,0.053352673524290274
72.777,-0.077927,0.083999,-0.11419,-0.032935,idle,2,0.01999999999999602,0.053559984953878634
72.797,0.114161,0.07044,-0.055469,-0.01226,idle,2,0.01999999999999602,0.053602502839321824
72.817,0.328603,0.269781,0.502844,0.044148,idle,2,0.01999999999999602,0.05361823401250084
72.837,0.100073,-0.084807,0.032208,0.018357,idle,2,0.020000000000010232,0.05358041573481458
72.857,0.034182,-0.03191,-0.022966,0.008303,idle,2,0.01999999999999602,0.05354896305958386
72.877,0.001727,0.075836,0.034534,0.02181,idle,2,0.01999999999999602,0.05346641539449296
72.896,-0.007606,0.14637,0.154026,0.046722,idle,2,0.019000000000005457,0.05337002235107884
72.916,0.006973,-0.107932,-0.011686,0.015791,idle,2,0.01999999999999602,0.05315886244531963
72.936,0.148698,-0.008519,0.099581,0.010929,idle,2,0.020000000000010232,0.0529755289567207
72.956,-0.088996,0.088943,-0.042611,0.026532,idle,2,0.01999999999999602,0.05280916706145588
72.976,-0.085285,0.201772,0.080721,0.06158,idle,2,0.01999999999999602,0.05283936625979227
72.996,-0.008502,0.100573,0.025769,0.069379,idle,2,0.01999999999999602,0.05296576290693017
73.016,-0.090587,0.113787,-0.039667,0.07826,idle,2,0.020000000000010232,0.05317512827159056
73.036,-0.225529,0.434122,-0.051659,0.149433,idle,2,0.01999999999999602,0.05464378239335683
73.055,0.391712,-0.802552,0.153068,-0.040964,idle,2,0.019000000000005457,0.05479033443613706
73.075,0.11602,0.047064,0.106013,-0.023359,idle,2,0.01999999999999602,0.054791415857731375
73.096,-0.12804,0.426791,-0.187493,0.066671,idle,2,0.021000000000000796,0.05491380705102755
73.116,0.075234,-0.024501,-0.211758,0.048437,idle,2,0.01999999999999602,0.05495148234055338
73.135,0.000943,-0.140837,-0.071031,0.010582,idle,2,0.019000000000005457,0.054947295792228894
73.155,-0.089939,-0.088549,-0.102548,-0.009244,idle,2,0.01999999999999602,0.055001223836957845
73.175,0.044132,-0.139171,-0.08437,-0.03523,idle,2,0.01999999999999602,0.05521668566804829
73.196,0.043823,-0.183207,-0.060564,-0.064825,idle,2,0.021000000000000796,0.055761263085917244
73.215,0.034733,-0.046182,-0.17004,-0.061097,idle,2,0.019000000000005457,0.056232016441547183
73.234,0.04748,0.01295,-0.023008,-0.046287,idle,2,0.018999999999991246,0.056525215211337215
73.254,-0.12026,-0.046324,-0.060521,-0.046295,idle,2,0.020000000000010232,0.056843982301305385
73.274,-0.022907,-0.075215,-0.153897,-0.052079,idle,2,0.01999999999999602,0.05717659456626955
73.294,0.107434,-0.028117,-0.187936,-0.047286,idle,2,0.01999999999999602,0.05733687109776682
73.314,0.208751,0.083711,-0.176107,-0.021087,idle,2,0.01999999999999602,0.057185915322394816
73.334,0.140742,-0.026155,-0.215991,-0.0221,idle,2,0.020000000000010232,0.05701081709153406
73.353,0.104843,0.102321,-0.326729,0.002784,idle,2,0.018999999999991246,0.05679285918715156
73.373,-0.589068,0.950565,-0.34314,0.19234,idle,2,0.020000000000010232,0.05954093140254725
73.394,-0.622798,-0.346288,0.533421,0.084614,idle,2,0.021000000000000796,0.059883868161751626
73.413,0.725507,-0.502462,0.714553,-0.032801,idle,2,0.018999999999991246,0.05993530477919386
73.433,0.22557,0.182871,-0.079266,0.010334,idle,2,0.020000000000010232,0.05985758953272586
73.453,-0.634614,0.252865,0.178615,0.05884,idle,2,0.01999999999999602,0.059975764324737654
73.473,-0.690626,0.226723,0.390872,0.092417,idle,2,0.01999999999999602,0.06022113755796433
73.493,-0.56726,0.244056,0.209372,0.122745,idle,2,0.01999999999999602,0.060508789019894045
73.513,-0.411318,0.030598,0.059164,0.104315,idle,2,0.020000000000010232,0.060478204409125186
73.532,-0.333905,-0.084863,0.165896,0.06648,idle,2,0.018999999999991246,0.06008339045806985
73.552,-0.19022,0.010275,0.129006,0.055239,idle,2,0.020000000000010232,0.059510896874679156
73.572,-0.205541,0.179463,0.162878,0.080084,idle,2,0.01999999999999602,0.05948688562370438
73.592,-0.247306,0.23942,0.114052,0.111951,idle,2,0.01999999999999602,0.06036058920922123
73.612,-0.205288,0.101552,-0.220497,0.109871,idle,2,0.01999999999999602,0.06101360425877556
73.632,-0.178227,0.137792,-0.179299,0.115455,idle,2,0.020000000000010232,0.0615332165686038
73.652,-0.236073,0.168481,0.158514,0.12606,idle,2,0.01999999999999602,0.062124250654258535
73.672,-0.218027,0.111265,0.178744,0.123101,idle,2,0.01999999999999602,0.06271612036770832
73.692,-0.092694,-0.013669,-0.13616,0.095747,idle,2,0.01999999999999602,0.06298513020806722
73.712,-0.043934,0.066633,-0.110226,0.089925,idle,2,0.020000000000010232,0.06322428140494223
73.731,-0.103505,0.139201,0.144586,0.09978,idle,2,0.018999999999991246,0.06367393987667637
73.751,-0.170852,0.145417,0.159932,0.108907,idle,2,0.020000000000010232,0.06423674092822904
73.771,-0.055125,-0.015472,-0.130622,0.084031,idle,2,0.01999999999999602,0.06446008287334101
73.791,0.094391,-0.028457,-0.097765,0.061534,idle,2,0.01999999999999602,0.06454082691880186
73.81,0.286162,0.140964,-0.011418,0.07742,idle,2,0.019000000000005457,0.0647167811549406
73.83,0.399688,0.089108,-0.126044,0.079758,idle,2,0.01999999999999602,0.06487118184012416
73.85,0.628659,-0.10411,-0.327409,0.042984,idle,2,0.01999999999999602,0.06482722581385943
73.87,0.617513,-0.255406,-0.082995,-0.016694,idle,2,0.020000000000010232,0.0649285392233795
73.89,0.461763,-0.250018,-0.008331,-0.063359,idle,2,0.01999999999999602,0.0654799806507403
73.91,0.340882,-0.139995,-0.05999,-0.078686,idle,2,0.01999999999999602,0.06620966258137712
73.93,0.482247,-0.288598,-0.162102,-0.120669,idle,2,0.020000000000010232,0.06771596741838656
73.95,0.371515,-0.255715,-0.082752,-0.147678,idle,2,0.01999999999999602,0.06980875198748082
73.97,0.163122,-0.219344,0.233329,-0.162011,idle,2,0.01999999999999602,0.07215573991172494
73.99,0.239548,-0.295918,0.303028,-0.188793,idle,2,0.01999999999999602,0.07509884556947456
74.01,0.437851,-0.257517,0.093139,-0.202538,idle,2,0.020000000000010232,0.07825759599267691
74.029,0.100203,-0.152581,0.170607,-0.192546,idle,2,0.018999999999991246,0.0809729418041346
74.049,-0.029256,0.192765,0.14307,-0.115484,idle,2,0.020000000000010232,0.08198736055750468
74.069,0.075556,0.162435,-0.007494,-0.0599,idle,2,0.01999999999999602,0.08228642275211205
74.089,0.168918,0.104176,-0.081057,-0.027085,idle,2,0.01999999999999602,0.08233243967713455
74.108,0.197673,0.190956,-0.161445,0.016523,idle,2,0.019000000000005457,0.082269049920031
74.128,0.192425,-0.023171,-0.192348,0.008584,idle,2,0.01999999999999602,0.08216313655051513
74.148,0.147925,-0.192871,-0.05011,-0.031707,idle,2,0.01999999999999602,0.08211927326623239
74.168,0.110612,-0.072817,-0.02677,-0.039929,idle,2,0.020000000000010232,0.08181461324810427
74.188,0.116825,-0.324446,-0.070344,-0.096832,idle,2,0.01999999999999602,0.08096399088758881
74.208,0.060445,0.029945,0.132009,-0.071477,idle,2,0.01999999999999602,0.07958630775293547
74.228,-0.019899,0.00913,0.111342,-0.055355,idle,2,0.01999999999999602,0.07912840840113859
74.248,0.02252,-0.274522,0.21161,-0.099189,idle,2,0.020000000000010232,0.07962518841856087
74.268,-0.037173,-0.265214,0.173104,-0.132394,idle,2,0.01999999999999602,0.08095575299932228
74.288,-0.04842,-0.284858,0.199043,-0.162887,idle,2,0.01999999999999602,0.08277805714210636
74.308,0.014055,-0.310041,0.199004,-0.192318,idle,2,0.020000000000010232,0.0851817868514868
74.327,0.015946,-0.2562,0.14857,-0.205094,idle,2,0.018999999999991246,0.08781296129478093
74.347,0.007226,-0.255421,0.137514,-0.215159,idle,2,0.01999999999999602,0.09054671750687489
74.367,-0.01414,-0.255287,0.140464,-0.223185,idle,2,0.020000000000010232,0.09331329608323283
74.387,-0.016735,-0.248536,0.119959,-0.228255,idle,2,0.01999999999999602,0.09611466700321493
74.407,-0.024072,-0.336263,0.106524,-0.249857,idle,2,0.01999999999999602,0.09924483281289001
74.427,-0.064268,-0.189976,0.096813,-0.237881,idle,2,0.020000000000010232,0.10198556976722027
74.447,-0.013458,-0.202768,-0.030198,-0.230858,idle,2,0.01999999999999602,0.10425082274069121
74.466,0.043934,-0.127196,0.058589,-0.210126,idle,2,0.018999999999991246,0.1061767087914242
74.486,0.141191,-0.070755,0.115705,-0.182252,idle,2,0.020000000000010232,0.107315962340842
74.506,0.208612,0.086512,0.043022,-0.128499,idle,2,0.01999999999999602,0.10743425710238527
74.526,0.139846,0.336983,-0.062942,-0.035402,idle,2,0.01999999999999602,0.10725172067121755
74.546,0.034255,0.430755,-0.177778,0.057829,idle,2,0.020000000000010232,0.10735478509832799
74.566,0.014913,0.333267,-0.164262,0.112917,idle,2,0.01999999999999602,0.10781604495258619
74.585,0.073086,0.170239,-0.153878,0.124381,idle,2,0.018999999999991246,0.10764361238518158
74.606,0.095341,0.232507,-0.139587,0.146006,idle,2,0.021000000000000796,0.10757802744290618
74.625,0.032638,0.314322,-0.157854,0.179669,idle,2,0.019000000000005457,0.10878418222464122
74.645,-0.036618,0.300509,-0.124329,0.203837,idle,2,0.01999999999999602,0.11058786476818225
74.665,-0.05407,0.244171,-0.1247,0.211904,idle,2,0.020000000000010232,0.11242190848353675
74.685,-0.070692,0.217713,-0.190774,0.213066,idle,2,0.01999999999999602,0.11428910258814726
74.705,-0.105048,0.238152,-0.26765,0.218083,idle,2,0.01999999999999602,0.11647673266702784
74.725,-0.098141,0.261502,-0.211351,0.226767,idle,2,0.01999999999999602,0.11870097521954322
74.745,-0.116669,0.270425,-0.183868,0.235498,idle,2,0.020000000000010232,0.12094394160408253
74.765,-0.166216,0.301475,-0.169038,0.248694,idle,2,0.01999999999999602,0.12345126351578564
74.784,-0.175445,0.291889,-0.172691,0.257333,idle,2,0.019000000000005457,0.12606196767313219
74.804,-0.155234,0.246602,-0.149384,0.255187,idle,2,0.01999999999999602,0.1284794481441737
74.824,-0.10473,0.207253,-0.104004,0.2456,idle,2,0.01999999999999602,0.13068396566986337
74.844,-0.012131,0.201989,-0.064414,0.236878,idle,2,0.01999999999999602,0.13266161167089255
74.864,0.076382,0.234981,-0.05877,0.236498,idle,2,0.020000000000010232,0.13456270119603292
74.884,0.096961,0.283999,-0.079042,0.245998,idle,2,0.01999999999999602,0.13652693249230902
74.904,0.072915,0.320774,-0.0987,0.260954,idle,2,0.01999999999999602,0.13872322669826195
74.923,0.083542,0.355252,-0.122532,0.279813,idle,2,0.019000000000005457,0.141177938252042
74.943,0.160436,0.40022,-0.094587,0.303895,idle,2,0.01999999999999602,0.14399941877511035
74.963,0.207235,0.455283,-0.02768,0.334172,idle,2,0.01999999999999602,0.14727980542085858
74.983,0.154778,0.514018,0.023816,0.370141,idle,2,0.020000000000010232,0.15119901355129922
75.003,0.132093,0.548567,0.021052,0.405826,idle,2,0.01999999999999602,0.1557622006426732
75.023,0.056643,0.529322,-0.034532,0.430526,idle,2,0.01999999999999602,0.1603707944297776
75.043,-0.124442,0.493066,-0.098758,0.443034,idle,2,0.020000000000010232,0.16528857677587996
75.062,-0.211328,0.465813,-0.167838,0.44759,idle,2,0.018999999999991246,0.17011364122685904
75.082,-0.206394,0.44443,-0.13978,0.446958,idle,2,0.01999999999999602,0.1748031695938751
75.103,-0.126433,0.391867,-0.035151,0.435939,idle,2,0.021000000000000796,0.17905244980849
75.122,-0.026073,0.313834,0.070159,0.411518,idle,2,0.019000000000005457,0.1825688912811122
75.142,0.038803,0.240199,0.140441,0.377254,idle,2,0.01999999999999602,0.18524394275880626
75.162,0.095488,0.181402,0.147658,0.338084,idle,2,0.020000000000010232,0.1870596936020676
75.182,0.116906,0.142492,0.135017,0.298965,idle,2,0.01999999999999602,0.18807048567351317
75.202,0.095773,0.10234,0.102096,0.25964,idle,2,0.01999999999999602,0.1885929715585337
75.222,0.087104,0.074266,0.06297,0.222566,idle,2,0.01999999999999602,0.18882743771619379
75.241,0.117465,0.046619,0.035593,0.187376,idle,2,0.019000000000005457,0.1887796970971241
75.261,0.179077,0.007514,0.003084,0.151404,idle,2,0.01999999999999602,0.18848677930983904
75.281,0.274953,-0.041701,0.016156,0.112783,idle,2,0.020000000000010232,0.18809508787816026
75.301,0.308803,-0.108764,0.065942,0.068474,idle,2,0.01999999999999602,0.18782595620925024
75.321,0.293604,-0.180343,0.098132,0.01871,idle,2,0.01999999999999602,0.18764599684461186
75.341,0.299679,-0.233837,0.09439,-0.031799,idle,2,0.01999999999999602,0.18782239710467594
75.361,0.338396,-0.28921,0.084625,-0.083281,idle,2,0.020000000000010232,0.1881809657565587
75.38,0.338378,-0.348537,0.106461,-0.136333,idle,2,0.018999999999991246,0.18938821123711436
75.401,0.292864,-0.420447,0.154854,-0.193156,idle,2,0.021000000000000796,0.19098365374035173
75.42,0.248758,-0.483577,0.191871,-0.25124,idle,2,0.019000000000005457,0.19363116761354265
75.44,0.196199,-0.523963,0.200755,-0.305785,descending,2,0.01999999999999602,0.19726034777714224
75.46,0.148071,-0.560592,0.17878,-0.356746,descending,2,0.01999999999999602,0.20174517355255145
75.48,0.094289,-0.586815,0.196011,-0.40276,descending,2,0.020000000000010232,0.206945063584325
75.5,0.037409,-0.601761,0.211556,-0.44256,descending,2,0.01999999999999602,0.2128385485883978
75.52,-0.002302,-0.593063,0.207191,-0.472661,descending,2,0.01999999999999602,0.21920327586500485
75.539,-0.012681,-0.559363,0.181084,-0.490001,descending,2,0.019000000000005457,0.22567387737223843
75.559,-0.001233,-0.512261,0.138615,-0.494453,descending,2,0.01999999999999602,0.23190226978382797
75.579,0.030764,-0.456639,0.105984,-0.48689,descending,2,0.01999999999999602,0.23757041239777654
75.599,0.086639,-0.366618,0.064575,-0.462836,descending,2,0.020000000000010232,0.2424659105280667
75.619,0.185711,-0.274997,0.006026,-0.425268,descending,2,0.01999999999999602,0.2463980308710695
75.639,0.268287,-0.170592,-0.017426,-0.374333,descending,2,0.01999999999999602,0.2492533106634026
75.659,0.299554,-0.095807,-0.02145,-0.318628,descending,2,0.020000000000010232,0.2511954154570507
75.679,0.324766,-0.058339,-0.033163,-0.26657,descending,2,0.01999999999999602,0.25254008694598823
75.699,0.352099,-0.031433,-0.043102,-0.219542,descending,2,0.01999999999999602,0.2533875364564401
75.718,0.408974,0.037024,-0.0942,-0.168229,descending,2,0.019000000000005457,0.2537623480452329
75.738,0.533855,0.173519,-0.138456,-0.09988,bottom,2,0.01999999999999602,0.25371236171583
75.758,0.593577,0.260849,-0.213801,-0.027734,bottom,2,0.01999999999999602,0.2535732629384513
75.778,0.323072,0.284659,-0.285235,0.034745,bottom,2,0.020000000000010232,0.2535178347933976
75.798,0.006975,0.263068,-0.335161,0.080409,bottom,2,0.01999999999999602,0.2535276989336796
75.818,-0.176168,0.251098,-0.350925,0.114547,bottom,2,0.01999999999999602,0.25366748409804885
75.838,-0.169974,0.285377,-0.353697,0.148713,bottom,2,0.01999999999999602,0.2540834062127338
75.857,-0.030067,0.35317,-0.30135,0.189604,bottom,2,0.019000000000005457,0.25480343311123643
75.877,0.088355,0.379452,-0.243953,0.227574,bottom,2,0.01999999999999602,0.25573689644180086
75.897,0.116147,0.349278,-0.198054,0.251915,bottom,2,0.020000000000010232,0.25681171308148876
75.917,0.052502,0.275286,-0.172954,0.256589,bottom,2,0.01999999999999602,0.25770477540386394
75.937,-0.044442,0.220143,-0.165936,0.2493,bottom,2,0.01999999999999602,0.2583150953957487
75.957,-0.100084,0.176451,-0.135318,0.23473,bottom,2,0.01999999999999602,0.2586383599325887
75.976,-0.123159,0.158641,-0.080283,0.219512,bottom,2,0.019000000000005457,0.25857177360286043
75.997,-0.119924,0.16753,-0.044136,0.209116,bottom,2,0.021000000000000796,0.25824438892200274
76.017,-0.10322,0.16841,3.1e-05,0.200975,bottom,2,0.01999999999999602,0.257883252646543
76.036,-0.081546,0.128558,0.051399,0.186491,bottom,2,0.019000000000005457,0.25793488507752727
76.056,-0.052746,0.108173,0.048698,0.170828,bottom,2,0.01999999999999602,0.2581305452891837
76.076,-0.026978,0.100244,0.01118,0.156711,bottom,2,0.01999999999999602,0.25833859681170374
76.096,-0.019979,0.058913,0.089954,0.137151,bottom,2,0.020000000000010232,0.2585245547035459
76.116,-0.009792,0.0273,0.1912,0.115181,bottom,2,0.01999999999999602,0.25862178890875526
76.135,-0.026864,-0.0268,0.214253,0.086785,bottom,2,0.019000000000005457,0.2585656984040491
76.155,-0.030577,-0.080425,0.150104,0.053343,bottom,2,0.01999999999999602,0.2584417477276829
76.175,0.052778,-0.055089,0.020732,0.031656,bottom,2,0.01999999999999602,0.2580677841531388
76.196,0.131004,-0.003138,0.120898,0.024698,bottom,2,0.021000000000000796,0.257817941671999
76.215,0.199433,0.054857,0.219392,0.030729,bottom,2,0.019000000000005457,0.25762841938075837
76.235,0.293656,0.162074,0.138302,0.056998,bottom,2,0.01999999999999602,0.2572229132574193
76.255,0.356729,0.090354,0.0135,0.06367,bottom,2,0.01999999999999602,0.25659700861578966
76.275,0.398672,0.006603,-0.013743,0.052256,bottom,2,0.020000000000010232,0.25571296514400477
76.296,0.314946,-0.066289,0.08018,0.028547,bottom,2,0.021000000000000796,0.2545503689600748
76.314,0.250976,-0.196892,0.182238,-0.016541,bottom,2,0.01799999999998647,0.2533208325190438
76.334,0.291641,-0.097456,0.15972,-0.032724,bottom,2,0.020000000000010232,0.25201597924768426
76.354,0.346448,-0.00972,0.081211,-0.028123,bottom,2,0.01999999999999602,0.2505849921527123
76.374,0.227983,-0.098721,0.055399,-0.042243,bottom,2,0.01999999999999602,0.24912602203547934
76.394,0.056072,-0.162926,0.116343,-0.066379,bottom,2,0.020000000000010232,0.2474934921249836
76.414,-0.067351,-0.159217,0.236249,-0.084947,bottom,2,0.01999999999999602,0.24609321222982536
76.434,-0.068642,-0.144273,0.336941,-0.096812,bottom,2,0.01999999999999602,0.2448379646518772
76.454,0.058568,-0.119613,0.335354,-0.101372,bottom,2,0.01999999999999602,0.24384577095654508
76.473,0.114853,-0.103062,0.288574,-0.10171,bottom,2,0.019000000000005457,0.24315125649101782
76.493,0.110271,-0.076169,0.264166,-0.096602,bottom,2,0.01999999999999602,0.2429139521971524
76.513,0.066837,-0.076497,0.269137,-0.092581,bottom,2,0.020000000000010232,0.24322360043376873
76.533,-0.006582,-0.104127,0.304826,-0.09489,bottom,2,0.01999999999999602,0.24375454469120322
76.553,-0.08071,-0.117403,0.284968,-0.099393,bottom,2,0.01999999999999602,0.2442527702398729
76.573,-0.103232,-0.116829,0.233004,-0.10288,bottom,2,0.01999999999999602,0.24472693562474218
76.593,-0.119944,-0.131224,0.20342,-0.108549,bottom,2,0.020000000000010232,0.24514803784294273
76.613,-0.120648,-0.112142,0.180228,-0.109268,bottom,2,0.01999999999999602,0.2453970242840623
76.632,-0.11545,-0.121006,0.169423,-0.111615,bottom,2,0.019000000000005457,0.24548779755321531
76.652,-0.113182,-0.116538,0.136665,-0.1126,bottom,2,0.01999999999999602,0.24549115362213855
76.672,-0.104879,-0.092564,0.067475,-0.108593,bottom,2,0.01999999999999602,0.2454175033752315
76.692,-0.110626,-0.059684,0.02639,-0.098811,bottom,2,0.01999999999999602,0.2452066891632734
76.712,-0.117265,-0.101033,0.043451,-0.099255,bottom,2,0.020000000000010232,0.24489100191172175
76.732,-0.120955,-0.130455,0.047461,-0.105495,bottom,2,0.01999999999999602,0.2444958611813204
76.752,-0.12735,-0.132461,-0.021605,-0.110889,bottom,2,0.01999999999999602,0.24396828289709135
76.772,-0.109932,-0.084254,-0.1016,-0.105562,bottom,2,0.020000000000010232,0.2432750897962778
76.792,-0.079712,-0.090486,-0.111833,-0.102546,bottom,2,0.01999999999999602,0.24252966127253
76.814,-0.071633,-0.143019,-0.113952,-0.110641,bottom,2,0.02199999999999136,0.24186349338621357
76.831,-0.042672,-0.171704,-0.148194,-0.122853,bottom,2,0.017000000000010118,0.24129266845676753
76.851,0.033168,-0.132798,-0.21599,-0.124842,bottom,2,0.01999999999999602,0.24068121848790336
76.871,0.122804,-0.090132,-0.257419,-0.1179,bottom,2,0.01999999999999602,0.239882399175341
76.891,0.182351,-0.094463,-0.278352,-0.113213,bottom,2,0.020000000000010232,0.2388445394517453
76.911,0.172025,-0.116738,-0.29496,-0.113918,bottom,2,0.01999999999999602,0.237531353703082
76.931,0.242096,-0.079376,-0.324915,-0.107009,bottom,2,0.01999999999999602,0.23580980207429214
76.95,0.241454,-0.121062,-0.282276,-0.10982,bottom,2,0.019000000000005457,0.2335899068130067
76.97,0.098107,-0.141305,-0.181749,-0.116117,bottom,2,0.01999999999999602,0.23071974361616027
76.99,-0.028137,-0.151381,-0.043108,-0.12317,bottom,2,0.01999999999999602,0.22710038810077735
77.011,-0.078011,-0.146542,0.034434,-0.127844,bottom,2,0.021000000000000796,0.2228256827015154
77.03,-0.052362,-0.118165,0.041389,-0.125908,bottom,2,0.019000000000005457,0.21804535046401288
77.05,-0.015038,-0.099308,0.018245,-0.120588,bottom,2,0.01999999999999602,0.2128782599823609
77.07,0.042247,-0.012716,0.043596,-0.099014,bottom,2,0.01999999999999602,0.20736590520753373
77.09,0.08514,0.036622,0.081971,-0.071887,bottom,2,0.020000000000010232,0.2017653425636873
77.11,0.126636,0.01884,0.119009,-0.053741,bottom,2,0.01999999999999602,0.1964528291128288
77.129,0.098036,-0.036132,0.148721,-0.050219,bottom,2,0.019000000000005457,0.19168771991421774
77.149,0.054555,-0.10634,0.20298,-0.061443,bottom,2,0.01999999999999602,0.18757814249579213
77.169,0.015513,-0.129992,0.235063,-0.075153,bottom,2,0.01999999999999602,0.18410992723489508
77.189,-0.040193,-0.111369,0.26312,-0.082396,bottom,2,0.01999999999999602,0.1812568933821081
77.209,-0.078811,-0.09984,0.258807,-0.085885,bottom,2,0.020000000000010232,0.17894168432567514
77.229,-0.084758,-0.105402,0.259523,-0.089789,bottom,2,0.01999999999999602,0.17709836563147435
77.249,-0.063477,-0.128572,0.256871,-0.097545,bottom,2,0.01999999999999602,0.1757016741003245
77.268,-0.056938,-0.154397,0.27265,-0.108916,bottom,2,0.019000000000005457,0.17473887353458398
77.288,-0.051255,-0.177516,0.29408,-0.122636,bottom,2,0.01999999999999602,0.17420354069238553
77.308,-0.051765,-0.184153,0.307188,-0.134939,bottom,2,0.020000000000010232,0.17403352378145304
77.328,-0.052901,-0.195471,0.307456,-0.147046,bottom,2,0.01999999999999602,0.1741063483643119
77.348,-0.028169,-0.189521,0.296211,-0.155541,bottom,2,0.01999999999999602,0.17427370865674877
77.369,0.014864,-0.187266,0.285448,-0.161886,bottom,2,0.021000000000000796,0.1743760942224549
77.387,0.064518,-0.179708,0.280514,-0.16545,bottom,2,0.018000000000000682,0.17421656641215869
77.407,0.129047,-0.163498,0.287037,-0.16506,bottom,2,0.01999999999999602,0.1735719479983709
77.427,0.244143,-0.150054,0.294506,-0.162059,bottom,2,0.020000000000010232,0.17226479745148893
77.447,0.413175,-0.119279,0.299902,-0.153503,bottom,2,0.01999999999999602,0.17012266848799407
77.467,0.550898,-0.069003,0.3002,-0.136603,bottom,2,0.01999999999999602,0.1670040619916461
77.487,0.535196,-0.021684,0.273634,-0.113619,bottom,2,0.01999999999999602,0.162835306952425
77.507,0.489243,0.035467,0.243117,-0.083802,bottom,2,0.020000000000010232,0.15767226216444352
77.527,0.646222,0.096692,0.165363,-0.047703,bottom,2,0.01999999999999602,0.15173995003374727
77.547,0.727409,0.181269,0.132632,-0.001909,bottom,2,0.01999999999999602,0.14539648103967884
77.567,0.331531,0.177161,0.076972,0.033905,bottom,2,0.01999999999999602,0.13900370287247954
77.587,-0.047248,0.13584,0.038607,0.054292,bottom,2,0.020000000000010232,0.13302122341402367
77.606,-0.083387,0.116969,-0.065471,0.066828,bottom,2,0.018999999999991246,0.1278472615490985
77.626,0.186785,0.141281,-0.148377,0.081718,bottom,2,0.020000000000010232,0.12390970040576701
77.646,0.264468,0.185844,-0.026411,0.102543,bottom,2,0.01999999999999602,0.12135230549934031
77.666,0.144748,0.177663,0.057778,0.117567,bottom,2,0.01999999999999602,0.11993058713321487
77.686,0.042408,0.17999,0.035394,0.130052,bottom,2,0.020000000000010232,0.11939598830885462
77.706,-0.072736,0.177494,-0.02974,0.13954,bottom,2,0.01999999999999602,0.1196300388288286
77.725,-0.169756,0.178005,-0.075019,0.147233,bottom,2,0.018999999999991246,0.12054966654743196
77.745,-0.222447,0.206533,-0.062425,0.159093,bottom,2,0.020000000000010232,0.12185875016570887
77.765,-0.228687,0.249107,-0.054896,0.177096,bottom,2,0.01999999999999602,0.1232977478798051
77.785,-0.213338,0.295264,-0.073788,0.20073,bottom,2,0.01999999999999602,0.12482607316321154
