timestamp,accX,accY,accZ,filteredAccY,phase,repCount,t_diff
1.915,0.306449,-0.043143,-0.050059,-0.022444,idle,0,0.020000000000000018
1.935,0.304121,0.038871,-0.010139,-0.010181,idle,0,0.020000000000000018
1.955,0.289289,0.1266,0.024644,0.017175,idle,0,0.020000000000000018
1.975,0.291563,0.157906,0.037854,0.045321,idle,0,0.020000000000000018
1.995,0.288404,0.131668,0.039446,0.062591,idle,0,0.020000000000000018
2.015,0.259264,0.088005,0.083345,0.067674,idle,0,0.020000000000000018
2.034,0.211585,0.021924,0.103133,0.058524,idle,0,0.018999999999999684
2.054,0.183462,0.00863,0.089019,0.048545,idle,0,0.020000000000000018
2.075,0.138653,0.084744,0.059859,0.055785,idle,0,0.02100000000000035
2.094,0.073777,0.207963,0.058169,0.08622,idle,0,0.018999999999999684
2.114,0.011827,0.221203,0.097681,0.113217,idle,0,0.020000000000000018
2.134,-0.032428,0.137305,0.173152,0.118034,idle,0,0.020000000000000018
2.154,-0.091224,0.084571,0.196691,0.111342,idle,0,0.020000000000000018
2.174,-0.09099,0.093141,0.17371,0.107701,idle,0,0.020000000000000018
2.193,-0.059605,0.154767,0.161678,0.117115,idle,0,0.019000000000000128
2.213,-0.049776,0.164657,0.235177,0.126623,idle,0,0.020000000000000018
2.233,-0.122878,0.138213,0.308764,0.128941,idle,0,0.020000000000000018
2.253,-0.213331,0.081129,0.332049,0.119379,idle,0,0.020000000000000018
2.273,-0.258802,0.01332,0.325398,0.098167,idle,0,0.020000000000000018
2.293,-0.257691,0.097108,0.323307,0.097955,idle,0,0.020000000000000018
2.312,-0.227049,0.188248,0.317609,0.116014,idle,0,0.018999999999999684
2.333,-0.224532,0.090984,0.376677,0.111008,idle,0,0.02100000000000035
2.352,-0.209733,-0.056918,0.434145,0.077423,idle,0,0.018999999999999684
2.373,-0.191648,-0.092397,0.429519,0.043459,idle,0,0.02100000000000035
2.392,-0.151674,-0.072862,0.379172,0.020195,idle,0,0.018999999999999684
2.412,-0.09195,-0.018257,0.228679,0.012504,idle,0,0.020000000000000018
2.432,-0.034648,0.043506,0.110967,0.018705,idle,0,0.020000000000000018
2.452,-0.074674,-0.040596,0.132854,0.006844,idle,0,0.020000000000000018
2.472,-0.118001,-0.1004,0.153143,-0.014604,idle,0,0.020000000000000018
2.491,-0.05925,-0.048232,0.086803,-0.02133,idle,0,0.019000000000000128
2.511,0.001926,0.083398,-0.10337,-0.000384,idle,0,0.020000000000000018
2.531,0.03227,0.145034,-0.177121,0.028699,idle,0,0.020000000000000018
2.551,-0.056643,-0.128325,0.130099,-0.002705,idle,0,0.020000000000000018
2.571,-0.147355,-0.179113,0.243809,-0.037987,idle,0,0.020000000000000018
2.591,-0.070049,-0.031807,0.168315,-0.036751,idle,0,0.020000000000000018
2.611,-0.024622,-0.0414,0.050945,-0.037681,idle,0,0.020000000000000018
2.631,-0.003985,-0.095409,0.049039,-0.049226,idle,0,0.019999999999999574
2.65,-0.004356,-0.117168,0.056189,-0.062815,idle,0,0.019000000000000128
2.67,-0.007728,-0.046724,0.071379,-0.059597,idle,0,0.020000000000000018
2.69,-0.027876,0.018066,0.09112,-0.044064,idle,0,0.020000000000000018
2.71,-0.033517,0.026071,0.043155,-0.030037,idle,0,0.020000000000000018
2.73,0.023823,-0.005103,-0.045709,-0.02505,idle,0,0.020000000000000018
2.75,0.046058,-0.032229,0.014469,-0.026486,idle,0,0.020000000000000018
2.769,-0.015465,-0.054187,0.060812,-0.032026,idle,0,0.019000000000000128
2.79,-0.042654,-0.0388,0.168098,-0.033381,idle,0,0.020999999999999908
2.81,-0.067274,0.011044,0.186689,-0.024496,idle,0,0.020000000000000018
2.829,-0.045639,0.051174,0.09513,-0.009362,idle,0,0.019000000000000128
2.849,-0.024611,-0.001382,0.060548,-0.007766,idle,0,0.020000000000000018
2.869,-0.01581,-0.005536,0.115556,-0.00732,idle,0,0.020000000000000018
2.889,-0.016919,0.025983,0.164953,-0.000659,idle,0,0.019999999999999574
2.909,-0.024195,0.060976,0.135671,0.011668,idle,0,0.020000000000000018
2.929,0.025671,0.042826,0.071434,0.017899,idle,0,0.020000000000000018
2.948,0.072753,0.005883,0.048863,0.015496,idle,0,0.019000000000000128
2.968,0.031568,0.031786,0.046356,0.018754,idle,0,0.020000000000000018
2.989,0.03772,0.043689,0.031037,0.023741,idle,0,0.020999999999999908
3.008,0.059786,0.047243,0.022117,0.028441,idle,0,0.019000000000000128
3.028,0.051754,0.034471,0.018439,0.029647,idle,0,0.020000000000000018
3.048,0.062094,0.049498,-0.002841,0.033617,idle,0,0.020000000000000018
3.068,0.059761,0.080137,0.05588,0.042921,idle,0,0.020000000000000018
3.088,0.056056,0.086945,0.027766,0.051726,idle,0,0.020000000000000018
3.107,0.039512,0.063708,-0.003572,0.054123,idle,0,0.019000000000000128
3.127,0.057123,0.037979,-0.005804,0.050894,idle,0,0.019999999999999574
3.147,0.09478,-0.046271,0.028459,0.031461,idle,0,0.020000000000000018
3.167,0.105963,0.005261,0.089004,0.026221,idle,0,0.020000000000000018
3.187,0.056855,0.058483,0.008092,0.032673,idle,0,0.020000000000000018
3.207,0.009699,0.21193,-0.070781,0.068525,idle,0,0.020000000000000018
3.226,-0.005659,0.087554,-0.003203,0.07233,idle,0,0.019000000000000128
3.246,0.005307,-0.032961,0.069305,0.051272,idle,0,0.020000000000000018
3.266,0.024495,0.078876,0.019651,0.056793,idle,0,0.020000000000000018
3.286,-0.01135,-0.010484,0.053353,0.043337,idle,0,0.020000000000000018
3.306,-0.033432,0.044048,-0.004818,0.04348,idle,0,0.020000000000000018
3.326,-0.011807,-0.094494,-0.064736,0.015885,idle,0,0.020000000000000018
3.346,0.011857,-0.22492,-0.013119,-0.032276,idle,0,0.020000000000000018
3.366,-0.001561,0.113883,-0.013476,-0.003044,idle,0,0.020000000000000018
3.386,-0.028707,0.182453,-0.051935,0.034055,idle,0,0.020000000000000018
3.406,-0.035446,0.200604,-0.022253,0.067365,idle,0,0.020000000000000018
3.425,-0.0112,-0.11754,-0.062232,0.030384,idle,0,0.018999999999999684
3.445,-0.037394,-0.268362,0.081263,-0.029365,idle,0,0.020000000000000018
3.465,-0.036868,0.0656,-0.066856,-0.010372,idle,0,0.020000000000000018
3.485,-0.022676,0.088846,-0.071494,0.009471,idle,0,0.020000000000000018
3.505,0.0132,-0.016282,0.015209,0.004321,idle,0,0.020000000000000018
3.525,0.031633,-0.136034,0.051444,-0.02375,idle,0,0.020000000000000018
3.545,0.003527,-0.156628,-0.004436,-0.050326,idle,0,0.020000000000000018
3.564,0.008739,0.147994,-0.110929,-0.010662,idle,0,0.019000000000000128
3.584,0.069885,0.094117,0.005284,0.010294,idle,0,0.020000000000000018
3.604,0.123271,0.145563,0.032113,0.037348,idle,0,0.020000000000000018
3.624,0.077753,0.216039,-0.110212,0.073086,idle,0,0.020000000000000018
3.644,-0.049995,0.089321,-0.035697,0.076333,idle,0,0.020000000000000018
3.664,-0.066188,0.074275,0.036178,0.075922,idle,0,0.020000000000000018
3.683,-0.111406,0.013659,0.095153,0.063469,idle,0,0.018999999999999684
3.703,-0.182603,-0.115856,0.123733,0.027604,idle,0,0.020000000000000018
3.723,-0.179545,-0.126469,0.074231,-0.003211,idle,0,0.020000000000000018
3.743,-0.19818,0.052089,-0.010732,0.007849,idle,0,0.020000000000000018
3.763,-0.185545,0.039797,-0.065254,0.014239,idle,0,0.020000000000000018
3.783,-0.151825,-0.054226,-0.082629,0.000546,idle,0,0.020000000000000018
3.803,-0.105531,-0.200143,-0.081731,-0.039592,idle,0,0.020000000000000018
3.823,-0.118296,-0.252427,0.06014,-0.082159,idle,0,0.020000000000000018
3.843,-0.077674,-0.081371,0.233056,-0.082001,idle,0,0.020000000000000018
3.862,-0.048709,0.358933,0.346184,0.006185,idle,0,0.019000000000000128
3.882,0.07002,0.007154,0.034118,0.006379,idle,0,0.020000000000000018
3.902,0.13616,-0.404986,0.131245,-0.075894,idle,0,0.020000000000000018
3.922,0.094171,0.030353,-0.123713,-0.054645,idle,0,0.020000000000000018
3.942,0.190349,0.207607,-0.271859,-0.002194,idle,0,0.020000000000000018
3.962,0.139869,0.244802,-0.261001,0.047205,idle,0,0.020000000000000018
3.982,0.123819,-0.123475,0.226765,0.013069,idle,0,0.020000000000000018
4.002,0.213561,-0.215378,0.463903,-0.03262,idle,0,0.019999999999999574
4.022,0.038936,0.060613,0.230443,-0.013974,idle,0,0.020000000000000462
4.041,-0.117983,-0.026733,0.125932,-0.016526,idle,0,0.019000000000000128
4.061,0.506608,0.073024,-0.285891,0.001384,idle,0,0.019999999999999574
4.081,0.464009,0.092281,-0.274608,0.019564,idle,0,0.020000000000000462
4.101,0.10892,0.12053,-0.273926,0.039757,idle,0,0.019999999999999574
4.121,-0.00754,0.238571,-0.159951,0.07952,idle,0,0.020000000000000462
4.141,-0.108109,0.067033,-0.156084,0.077022,idle,0,0.019999999999999574
4.161,-0.183611,-0.021452,-0.143477,0.057327,idle,0,0.019999999999999574
4.181,-0.121389,0.045889,-0.054924,0.05504,idle,0,0.020000000000000462
4.201,-0.023203,0.061231,0.079103,0.056278,idle,0,0.019999999999999574
4.22,0.054374,-0.133866,0.142572,0.018249,idle,0,0.019000000000000128
4.24,0.233587,0.18352,0.057659,0.051303,idle,0,0.020000000000000462
4.26,-0.399577,0.128391,0.132338,0.066721,idle,0,0.019999999999999574
4.282,-0.149924,-0.02309,0.176493,0.048759,idle,0,0.02200000000000024
4.3,0.034696,-0.188192,0.118464,0.001369,idle,0,0.017999999999999794
4.319,0.15178,0.151901,0.519287,0.031475,idle,0,0.019000000000000128
4.339,0.121528,-0.13721,0.395833,-0.002262,idle,0,0.020000000000000462
4.359,0.192329,-0.009113,0.155185,-0.003632,idle,0,0.019999999999999574
4.379,-0.017126,0.05939,-0.031496,0.008972,idle,0,0.019999999999999574
4.399,-0.011387,0.016706,-0.103207,0.010519,idle,0,0.020000000000000462
4.419,-0.075838,-0.045003,-0.034024,-0.000585,idle,0,0.019999999999999574
4.439,-0.011651,-0.038111,-0.105224,-0.00809,idle,0,0.020000000000000462
4.458,0.027238,0.03581,-0.08081,0.00069,idle,0,0.019000000000000128
4.479,0.010205,0.038203,-0.030706,0.008192,idle,0,0.020999999999999908
4.499,0.025009,-0.000223,0.106647,0.006509,idle,0,0.019999999999999574
4.518,-0.062707,-0.01506,0.073106,0.002195,idle,0,0.019000000000000128
4.538,0.024878,0.033833,0.019987,0.008523,idle,0,0.020000000000000462
4.558,0.021973,0.012802,0.100673,0.009379,idle,0,0.019999999999999574
4.578,-0.013327,-0.011821,0.036925,0.005139,idle,0,0.020000000000000462
4.598,-0.022901,0.022291,-0.031896,0.008569,idle,0,0.019999999999999574
4.618,0.018892,0.023054,-0.056622,0.011466,idle,0,0.020000000000000462
4.637,-0.085019,0.000756,-0.028196,0.009324,idle,0,0.01899999999999924
4.657,-0.016433,0.000376,-0.047167,0.007534,idle,0,0.020000000000000462
4.678,0.033354,0.024704,-0.131594,0.010968,idle,0,0.020999999999999908
4.697,-0.078306,-0.009959,-0.101209,0.006783,idle,0,0.019000000000000128
4.717,0.045865,0.031187,-0.031985,0.011664,idle,0,0.019999999999999574
4.737,0.006106,-0.024148,-0.033467,0.004501,idle,0,0.020000000000000462
4.757,-0.119403,-0.062963,-0.129637,-0.008992,idle,0,0.019999999999999574
4.777,-0.005802,0.073897,-0.058626,0.007586,idle,0,0.020000000000000462
4.797,0.047867,-0.047728,0.016096,-0.003477,idle,0,0.019999999999999574
4.816,-0.020298,-0.048054,-0.024177,-0.012392,idle,0,0.019000000000000128
4.836,-0.028231,-0.02133,-0.025845,-0.01418,idle,0,0.020000000000000462
4.856,-0.036556,-0.033319,0.082793,-0.018008,idle,0,0.019999999999999574
4.876,0.047847,0.038486,-0.006282,-0.006709,idle,0,0.020000000000000462
4.896,0.029286,-0.034454,0.050828,-0.012258,idle,0,0.019999999999999574
4.916,-0.104684,-0.091992,0.048067,-0.028205,idle,0,0.020000000000000462
4.936,-0.03996,0.029229,0.055418,-0.016718,idle,0,0.019999999999999574
4.956,0.046711,0.049309,-0.041596,-0.003513,idle,0,0.020000000000000462
4.976,0.105817,0.02868,-0.068772,0.002926,idle,0,0.019999999999999574
4.996,-0.078013,-0.00927,0.117403,0.000487,idle,0,0.020000000000000462
5.015,-0.013566,-0.001992,0.098838,-9e-06,idle,0,0.01899999999999924
5.035,0.007296,0.022128,-0.000307,0.004418,idle,0,0.020000000000000462
5.055,0.127147,0.012676,-0.106192,0.00607,idle,0,0.019999999999999574
5.075,-0.003683,-0.014998,0.001882,0.001856,idle,0,0.020000000000000462
5.094,-0.061914,0.010017,0.062263,0.003488,idle,0,0.019000000000000128
5.114,-0.064538,0.011705,-0.08338,0.005132,idle,0,0.019999999999999574
5.134,-0.013166,0.024819,0.04966,0.009069,idle,0,0.020000000000000462
5.154,0.068488,-0.008413,-0.058458,0.005573,idle,0,0.019999999999999574
5.174,0.09462,-0.065639,0.073927,-0.00867,idle,0,0.020000000000000462
5.195,-0.067082,0.007012,0.016354,-0.005533,idle,0,0.020999999999999908
5.214,-0.047451,0.188149,-0.02467,0.033203,idle,0,0.019000000000000128
5.234,-0.117653,0.039516,0.111877,0.034466,idle,0,0.019999999999999574
5.253,0.013029,-0.034243,0.154817,0.020724,idle,0,0.019000000000000128
5.274,0.116468,0.068087,0.034909,0.030197,idle,0,0.020999999999999908
5.294,0.172549,0.126367,-0.002647,0.049431,idle,0,0.019999999999999574
5.313,0.084064,0.176771,-0.011366,0.074899,idle,0,0.019000000000000128
5.333,-0.005446,0.068813,-0.082687,0.073682,idle,0,0.020000000000000462
5.353,-0.040631,0.071925,-0.10929,0.07333,idle,0,0.019999999999999574
5.373,-0.104654,0.131158,0.07105,0.084896,idle,0,0.020000000000000462
5.393,-0.157026,-0.117091,0.090057,0.044498,idle,0,0.019999999999999574
5.412,-0.109996,-0.292248,-0.006979,-0.022851,idle,0,0.019000000000000128
5.432,-0.001437,-0.125754,-0.024617,-0.043432,idle,0,0.020000000000000462
5.452,-0.155139,0.067586,0.066296,-0.021228,idle,0,0.019999999999999574
5.472,-0.271931,-0.11007,-0.134673,-0.038996,idle,0,0.020000000000000462
5.492,-0.212665,-0.246343,-0.001908,-0.080466,idle,0,0.019999999999999574
5.512,0.024202,-0.192353,0.434561,-0.102843,idle,0,0.019999999999999574
5.532,0.615599,0.252902,0.244736,-0.031694,idle,0,0.020000000000000462
5.552,0.670447,0.25903,0.007603,0.026451,idle,0,0.019999999999999574
5.572,-0.013896,-0.026112,-0.149555,0.015938,idle,0,0.020000000000000462
5.591,-0.026615,0.279039,-0.268135,0.068558,idle,0,0.019000000000000128
5.611,-0.340331,-0.062679,-0.10718,0.042311,idle,0,0.019999999999999574
5.631,-0.166679,-0.141428,0.055576,0.005563,idle,0,0.020000000000000462
5.651,0.15602,0.1256,-0.166373,0.02957,idle,0,0.019999999999999574
5.671,0.077004,0.014839,-0.143946,0.026624,idle,0,0.020000000000000462
5.691,-0.116537,0.185932,-0.171306,0.058486,idle,0,0.019999999999999574
5.711,-0.087997,0.127132,-0.05104,0.072215,idle,0,0.020000000000000462
5.731,0.044053,-0.016918,0.143925,0.054389,idle,0,0.019999999999999574
5.75,0.002197,-0.108956,0.164734,0.02172,idle,0,0.019000000000000128
5.77,-0.041822,-0.139711,0.072764,-0.010566,idle,0,0.019999999999999574
5.79,0.032864,0.063976,-0.086689,0.004342,idle,0,0.020000000000000462
5.81,-0.008544,0.038858,0.1852,0.011245,idle,0,0.019999999999999574
5.83,-0.038856,0.037594,0.122845,0.016515,idle,0,0.020000000000000462
5.85,-0.080192,0.015715,0.093972,0.016355,idle,0,0.019999999999999574
5.87,0.064946,-0.064973,0.021293,8.9e-05,idle,0,0.020000000000000462
5.889,0.153824,0.086257,0.276764,0.017323,idle,0,0.019000000000000128
5.909,0.060974,0.038988,0.149487,0.021656,idle,0,0.019999999999999574
5.929,-0.139525,-0.091138,-0.141224,-0.000903,idle,0,0.020000000000000462
5.949,-0.08224,0.020948,-0.185435,0.003467,idle,0,0.019999999999999574
5.969,0.02471,0.012114,0.09359,0.005197,idle,0,0.020000000000000462
5.989,0.000683,0.026788,0.161921,0.009515,idle,0,0.019999999999999574
6.009,-0.014827,-0.016679,0.007378,0.004276,idle,0,0.020000000000000462
6.029,-0.040868,-0.097806,-0.30462,-0.01614,idle,0,0.019999999999999574
6.048,-0.015107,0.10511,0.084154,0.00811,idle,0,0.019000000000000128
6.068,-0.13772,-0.036516,0.184093,-0.000815,idle,0,0.019999999999999574
6.088,0.007703,-0.034034,-0.071325,-0.007459,idle,0,0.020000000000000462
6.108,0.068828,-0.112116,-0.317437,-0.02839,idle,0,0.019999999999999574
6.128,0.046038,0.222187,0.224346,0.021725,idle,0,0.020000000000000462
6.148,-0.060986,0.096668,0.132492,0.036714,idle,0,0.019999999999999574
6.168,-0.035854,-0.164744,-0.117186,-0.003578,idle,0,0.020000000000000462
6.187,0.081862,-0.037059,-0.150506,-0.010274,idle,0,0.019000000000000128
6.207,0.127598,0.085855,0.186852,0.008952,idle,0,0.019999999999999574
6.227,-0.126827,0.033139,0.049334,0.013789,idle,0,0.020000000000000462
6.247,0.05253,-0.034871,0.256956,0.004057,idle,0,0.019999999999999574
6.267,0.011916,-0.006876,-0.070389,0.001871,idle,0,0.020000000000000462
6.287,0.0428,0.053775,-0.034551,0.012251,idle,0,0.019999999999999574
6.307,-0.19058,0.059954,0.017938,0.021792,idle,0,0.020000000000000462
6.326,0.093152,-0.175433,-0.07764,-0.017653,idle,0,0.01899999999999924
6.346,-0.136688,0.149414,-0.05519,0.015761,idle,0,0.020000000000000462
6.366,-0.263707,0.176519,0.258275,0.047912,idle,0,0.019999999999999574
6.386,-0.1922,0.174029,0.129323,0.073136,idle,0,0.020000000000000462
6.406,-0.023226,0.027354,0.016773,0.063979,idle,0,0.019999999999999574
6.426,-0.032419,0.003809,0.055129,0.051945,idle,0,0.020000000000000462
6.446,-0.136075,0.207334,0.107289,0.083023,idle,0,0.019999999999999574
6.466,-0.051615,0.021592,-0.050499,0.070737,idle,0,0.020000000000000462
6.486,0.183192,-0.134887,-0.006205,0.029612,idle,0,0.019999999999999574
6.506,0.084411,0.036165,-0.066867,0.030923,idle,0,0.020000000000000462
6.525,0.013951,0.154065,0.225763,0.055551,idle,0,0.019000000000000128
6.545,0.000558,0.047923,0.279832,0.054025,idle,0,0.019999999999999574
6.565,0.274149,-0.194899,-0.065227,0.00424,idle,0,0.020000000000000462
6.585,0.127132,-0.099805,0.017738,-0.016569,idle,0,0.019999999999999574
6.605,0.057681,0.220785,0.291613,0.030902,idle,0,0.020000000000000462
6.625,0.0603,0.133045,0.253662,0.051331,idle,0,0.019999999999999574
6.644,0.084428,-0.100313,0.085326,0.021002,idle,0,0.019000000000000128
6.664,0.119307,-0.204995,-0.19927,-0.024198,idle,0,0.019999999999999574
6.684,0.004103,-0.049218,0.241213,-0.029202,idle,0,0.020000000000000462
6.704,-0.047425,0.273202,0.1877,0.031279,idle,0,0.019999999999999574
6.724,-0.028616,0.041887,-0.033191,0.033401,idle,0,0.020000000000000462
6.744,0.066618,-0.211153,-0.372987,-0.01551,idle,0,0.019999999999999574
6.764,0.012659,-0.07285,0.036873,-0.026978,idle,0,0.020000000000000462
6.784,-0.066133,0.124079,0.064228,0.003233,idle,0,0.019999999999999574
6.804,0.019401,0.071827,-0.111212,0.016952,idle,0,0.020000000000000462
6.823,0.01658,-0.101809,-0.13594,-0.0068,idle,0,0.019000000000000128
6.843,0.022665,-0.09987,0.020304,-0.025414,idle,0,0.019999999999999574
6.863,0.034418,0.036828,-0.01704,-0.012966,idle,0,0.020000000000000462
6.884,-0.033827,0.012684,-0.031892,-0.007836,idle,0,0.020999999999999908
6.903,0.034147,-0.137942,-0.094344,-0.033857,idle,0,0.01899999999999924
6.923,0.048578,-0.023411,-0.043228,-0.031768,idle,0,0.020000000000000462
6.943,0.030718,-0.011102,0.028792,-0.027635,idle,0,0.019999999999999574
6.964,0.037942,0.036371,-0.013625,-0.014834,idle,0,0.021000000000000796
6.983,0.03458,-0.059149,-0.0202,-0.023697,idle,0,0.01899999999999924
7.003,0.038278,-0.06722,-0.073686,-0.032401,idle,0,0.020000000000000462
7.022,-0.007737,-0.041737,-0.025493,-0.034268,idle,0,0.019000000000000128
7.042,0.022011,0.02077,0.019966,-0.023261,idle,0,0.019999999999999574
7.062,0.029787,0.041279,-0.006509,-0.010353,idle,0,0.020000000000000462
7.082,-0.009903,-0.061928,-0.044432,-0.020668,idle,0,0.019999999999999574
7.101,-0.000112,-0.033657,-0.082817,-0.023266,idle,0,0.019000000000000128
7.121,-0.027528,0.007734,-0.029346,-0.017066,idle,0,0.020000000000000462
7.141,-0.006769,0.028314,0.005786,-0.00799,idle,0,0.019999999999999574
7.161,-0.006268,0.019303,-0.000125,-0.002531,idle,0,0.019999999999999574
7.181,-0.001112,-0.016496,-0.103315,-0.005324,idle,0,0.020000000000000462
7.201,-0.031892,-0.036129,-0.060412,-0.011485,idle,0,0.019999999999999574
7.221,0.011873,0.016609,0.030887,-0.005866,idle,0,0.020000000000000462
7.24,-0.00133,0.041828,0.003976,0.003673,idle,0,0.019000000000000128
7.261,-0.001578,-0.030808,-0.059314,-0.003223,idle,0,0.020999999999999908
7.281,0.044511,-0.004901,-0.076904,-0.003559,idle,0,0.019999999999999574
7.301,-0.007978,-0.008888,0.040946,-0.004625,idle,0,0.020000000000000462
7.32,0.005666,0.016932,0.049023,-0.000313,idle,0,0.019000000000000128
7.34,0.029334,0.012531,-0.009594,0.002255,idle,0,0.019999999999999574
7.36,0.017354,-0.026588,-0.042674,-0.003513,idle,0,0.020000000000000462
7.38,0.018946,0.000414,0.059695,-0.002728,idle,0,0.019999999999999574
7.4,-0.016553,0.049028,0.069438,0.007623,idle,0,0.020000000000000462
7.42,0.030813,0.023223,-0.009258,0.010743,idle,0,0.019999999999999574
7.439,-0.000117,0.011967,-0.012716,0.010988,idle,0,0.019000000000000128
7.459,0.01393,0.003461,0.049338,0.009483,idle,0,0.019999999999999574
7.479,0.008108,0.02831,0.006185,0.013248,idle,0,0.020000000000000462
7.499,0.007857,0.02113,-0.005048,0.014824,idle,0,0.019999999999999574
7.519,0.037041,-0.014208,0.000256,0.009018,idle,0,0.020000000000000462
7.539,0.023105,0.005019,0.07987,0.008218,idle,0,0.019999999999999574
7.559,0.021151,0.035138,0.034778,0.013602,idle,0,0.020000000000000462
7.579,0.036318,0.002728,-0.018598,0.011427,idle,0,0.019999999999999574
7.599,0.033662,-0.031244,0.084209,0.002893,idle,0,0.020000000000000462
7.618,0.066376,0.014665,0.164365,0.005247,idle,0,0.019000000000000128
7.638,0.048982,0.041939,-0.025301,0.012586,idle,0,0.019999999999999574
7.658,0.080077,-0.029171,0.004365,0.004234,idle,0,0.020000000000000462
7.678,0.125658,-0.001839,0.035365,0.00302,idle,0,0.019999999999999574
7.698,0.071213,0.002421,0.071635,0.0029,idle,0,0.020000000000000462
7.718,0.069363,0.056656,0.069035,0.013651,idle,0,0.019999999999999574
7.737,0.264474,-0.023081,-0.027774,0.006305,idle,0,0.019000000000000128
7.757,0.179043,-0.040275,0.095677,-0.003011,idle,0,0.019999999999999574
7.777,-0.010147,0.074886,-0.073552,0.012568,idle,0,0.020000000000000462
7.797,0.252077,-0.088901,0.051096,-0.007726,idle,0,0.019999999999999574
7.817,0.270058,0.112725,0.201081,0.016364,idle,0,0.020000000000000462
7.837,0.101751,0.0401,0.148001,0.021111,idle,0,0.019999999999999574
7.857,0.034033,-0.02945,-0.247575,0.010999,idle,0,0.020000000000000462
7.877,0.221734,-0.129979,-0.179259,-0.017196,idle,0,0.019999999999999574
7.897,0.161157,0.116718,0.333936,0.009586,idle,0,0.020000000000000462
7.916,-0.145257,0.211483,0.109702,0.049966,idle,0,0.019000000000000128
7.936,0.060067,-0.199093,-0.350835,0.000154,idle,0,0.019999999999999574
7.956,0.28388,-0.109288,-0.270985,-0.021735,idle,0,0.020000000000000462
7.976,-0.057628,0.174929,0.549913,0.017598,idle,0,0.019999999999999574
7.996,-0.352451,0.151965,0.196408,0.044472,idle,0,0.020000000000000462
8.016,0.225837,-0.018941,-0.255105,0.031789,idle,0,0.019999999999999574
8.035,0.135555,-0.18363,-0.30351,-0.011295,idle,0,0.019000000000000128
8.055,-0.138385,0.036004,0.233312,-0.001835,idle,0,0.019999999999999574
8.075,-0.294177,0.263651,0.327733,0.051262,idle,0,0.019999999999999574
8.095,0.023472,-0.085872,-0.186082,0.023835,idle,0,0.02000000000000135
8.115,0.108824,-0.003838,-0.148485,0.018301,idle,0,0.019999999999999574
8.135,-0.177341,-0.014583,0.11975,0.011724,idle,0,0.019999999999999574
8.155,-0.256687,-0.064083,-0.066271,-0.003437,idle,0,0.019999999999999574
8.175,0.085345,0.092817,-0.01062,0.015814,idle,0,0.02000000000000135
8.195,0.05658,0.111933,0.025815,0.035037,idle,0,0.019999999999999574
8.214,-0.203402,-0.032141,0.02776,0.021602,idle,0,0.019000000000000128
8.234,-0.120106,-0.110962,-0.106867,-0.004911,idle,0,0.019999999999999574
8.254,0.036937,-0.025474,-0.114675,-0.009024,idle,0,0.019999999999999574
8.274,0.072048,0.164646,0.067718,0.02571,idle,0,0.019999999999999574
8.294,-0.144254,-0.065508,0.074364,0.007467,idle,0,0.02000000000000135
8.314,-0.106621,-0.176655,-0.134113,-0.029358,idle,0,0.019999999999999574
8.334,0.080304,0.13076,-0.088928,0.002666,idle,0,0.019999999999999574
8.354,-0.08441,0.068485,0.105313,0.01583,idle,0,0.019999999999999574
8.374,-0.164086,-0.059126,0.069969,0.000839,idle,0,0.02000000000000135
8.393,-0.157308,-0.117916,-0.161583,-0.022912,idle,0,0.019000000000000128
8.413,-0.025538,0.082022,-0.006179,-0.001926,idle,0,0.019999999999999574
8.433,-0.149287,0.003814,0.09702,-0.000778,idle,0,0.019999999999999574
8.453,-0.205719,-0.092972,-0.178312,-0.019216,idle,0,0.019999999999999574
8.473,-0.150416,-0.119253,-0.238285,-0.039224,idle,0,0.02000000000000135
8.493,-0.131653,0.037835,-0.004302,-0.023812,idle,0,0.019999999999999574
8.512,-0.216092,0.003213,-0.025937,-0.018407,idle,0,0.019000000000000128
8.532,-0.325629,-0.107563,-0.029487,-0.036238,idle,0,0.019999999999999574
8.552,-0.005341,-0.018172,-0.108276,-0.032625,idle,0,0.019999999999999574
8.572,-0.239683,0.108027,0.013315,-0.004495,idle,0,0.019999999999999574
8.592,-0.175699,-0.087215,-0.137762,-0.021039,idle,0,0.02000000000000135
8.612,-0.209333,-0.132538,-0.056562,-0.043339,idle,0,0.019999999999999574
8.632,0.05446,0.047226,-0.091505,-0.025226,idle,0,0.019999999999999574
8.652,-0.255888,-0.108339,-0.032101,-0.041848,idle,0,0.019999999999999574
8.672,-0.225144,0.048969,-0.115975,-0.023685,idle,0,0.02000000000000135
8.691,-0.005823,-0.084931,-0.031288,-0.035934,idle,0,0.019000000000000128
8.711,0.010384,0.133584,0.057343,-0.00203,idle,0,0.019999999999999574
8.731,-0.13859,-0.052221,-0.020248,-0.012069,idle,0,0.019999999999999574
8.751,-0.131182,-0.021598,-0.048993,-0.013975,idle,0,0.019999999999999574
8.771,-0.022918,-0.040648,-0.064885,-0.019309,idle,0,0.02000000000000135
8.791,-0.02513,0.084698,0.072836,0.001492,idle,0,0.019999999999999574
8.811,-0.07353,-0.020616,-0.078422,-0.002929,idle,0,0.019999999999999574
8.83,-0.185408,0.066558,-0.037108,0.010968,idle,0,0.019000000000000128
8.85,0.06225,-0.123618,-0.051075,-0.015949,idle,0,0.019999999999999574
